from_address,Total_value,Wallet_Tier
0xcca72ec929be3954b4474749c977ef8b920aaa89,0,Fish
0xa9645b54bc7f4a4ba7d9d5fd9dc422bf100e4da4,0,Fish
0x606621089cf331b65510ef2457f4ae125e532ca5,0,Fish
0x982c759b6bdb586076f0dddd374265b9ce63e18e,0,Fish
0x6fbfe1043e3deff196c43f7487704395781542a4,0,Fish
0xdb500ebf3e4bdcf434f0889c2c81f549fde7cb36,0,Fish
0x3ddac4d29fead1f8b40f7dffd9a9d48c9ddcd97c,0,Fish
0x9883878564cc3594807ea074b935941aa38042a3,0,Fish
0x9b89d197a2fac80abf4b10606bd57b5f10e41d16,0,Fish
0x778fdc86716de77b86ce4d14a42fb88bdce9ba2a,0,Fish
0x4f648c56bcb17f1ffc21fd6e0eef8ea0f0f6a312,0,Fish
0x2c9616302056700e02d83c5fe1c1e28d092a9efa,0,Fish
0x4083dd78e05410d9248affed21567c446169a916,0,Fish
0x51a000ce1069a55782193abe5edd6620f241b2cb,0,Fish
0x7f37698f08e2c20564d079f625f43568a3bb9b89,0,Fish
0x899aaedeffaa169dc6d19fbf599eafa83405f194,0,Fish
0xdaa30e93e87dae4bd0592da106ed1dc17591497b,0,Fish
0xf903c8c949f2fa8eb3aa4d015181f5c60026748e,0,Fish
0xebf0ae1ecf5e2120cdb7f615b1358d8850dd078d,0,Fish
0xcc9d212ad5085ad525bceddd7858022f8f5a0cf6,0,Fish
0x39b06c79b0deda71d20bfa522074b165b6aee1ab,0,Fish
0x96e43b49f3d658d0980dfa6638c6917ba7ebde1c,0,Fish
0x6e61be1ecf949f9c71b3eec3998b355904718477,0,Fish
0x738cf1676389284d66e699dfdbe29126121ec59c,0,Fish
0xba289a6c00836cd314411b41b00cc979721a8a8d,0,Fish
0x1cc076d1091b4bafeac3bc554dbf8d775c4e1adc,0,Fish
0x6df376c31eb710a4434aac3b276e1751660a660a,0,Fish
0xbe954ca072c6a540793d85d6e4ea08b689155798,0,Fish
0x914eb05545a786c8926892501c79bf6302a5f04b,0,Fish
0x16d9825cbb9319b9235a0da5f58bd275c1936c30,0,Fish
0xdd551ea6be01bf093c979546f8236e0bd8505477,0,Fish
0x1553945e5deb27b94fd1511c766b02608aeb77d2,0,Fish
0xaf403284636fc743586578dd841c3b4fc60089cc,0,Fish
0xec20e75b47e3730c97bf0d1b552c28a7ce0c7a22,0,Fish
0x44a924f7673bd42b8bdd5656e079d7d8d16d7597,0,Fish
0xabfa0ccfdf31d16732bd87c4e6e7ec96471f2ac1,0,Fish
0x0c7e91afe63fa8941634576134a2389b70510dba,0,Fish
0x344d5559675d3a3b70ab6a68b2e752c1ad550406,0,Fish
0xd2956b53ce97d5616c2b514d3317992e51440574,0,Fish
0xeba08aa32ec5a0df63792fac4c944b8ee54e97b1,0,Fish
0xde65c2281a56b814dc4cc2636aa801b2777aba15,0,Fish
0x92e61323556a78e737e4bce54a1b8d913c4241cf,0,Fish
0x66bed4a14d47d327a79bc5a1319428a6fa89a708,0,Fish
0x1b6b789999ad9f196dd5e43e466698611601b3f1,0,Fish
0x8c7600d2f3278b813b2636693815660164c85196,0,Fish
0xa80205a301ac6fa974d25f6a723a733555bed1f4,0,Fish
0xd52d8508efc4bb6a527488d166b1b6bb1a2812e8,0,Fish
0x07ec2938236b10ad64037ef6ba17678ae3758d96,0,Fish
0x2d4c248799efa8be825c51ac8be58c2403d4e489,0,Fish
0x97b6653606dbe7075f72ae5c0a13e6691e8b8dfe,0,Fish
0xd5a2ceb287c5f540ca2e5bf9ae43ca03ad241919,0,Fish
0x80d3cf2c99bfeacd4f118f98ad589b576f553867,0,Fish
0xf0ee16521f7bf09cb42afd368949ee4b4417e3a2,0,Fish
0x5acf44633f374f719f8a2a7fa4239bdabe899ca3,0,Fish
0x500c0e46eb1a42933f25c87ac3e124e53ff882d2,0,Fish
0xfaeddcbe6a1a0f369d9a5effc3de0a808f6ce799,0,Fish
0x4a46dbc1d8cb02ac026e6499dfe6002af67e5d57,0,Fish
0xc1c23eab5a466cedc44445115939e49325bc5aa9,0,Fish
0x290a41a17b2b679251e18d64b0d5d93bf234eace,0,Fish
0x505bdf0656c745d354a8940e61e408503e4e0e34,0,Fish
0xaa6f6e9c6bdb2934f6bc3d0466921c129d4d36d4,0,Fish
0x863cc4fd8f6182499e30096fd232d16bfb6bb5a7,0,Fish
0x9229b0a0349d06b782c8445deeb2554fecfa38e6,0,Fish
0x8383ea198a7361d75f716a5a0a89eb5414e19e3f,0,Fish
0x137cbace84680d993b6a8537b0293481a16ddcac,0,Fish
0x7c1b2549ae9c83dba53cba2d431ef1d096d9c72b,0,Fish
0xa72a4bef09e89a61f1336fffe661856d64d9aec9,0,Fish
0x47e6fda57ecdfdfee0a5b079c6a077f1e2a0949b,0,Fish
0x13337527c0b01e6c402cfdcfb6c24c52e884a8b1,0,Fish
0xfc1b15d85dc20a0a3dbb17ed221e7cba042e17c7,0,Fish
0x0463b9e81572f0ac0bb9f0d466abd4f4704245b9,0,Fish
0x97c6bad2dde3e8690b870e8f7807aaa9bbc0e320,0,Fish
0x1ac5846829587f9c6ca5ea7dc956f6229620a112,0,Fish
0x9c97ec8cf225cca8c4952cebe180cb19b0a7ee45,0,Fish
0xdd8734a08a6f8d30956e108c056cddb66868c834,0,Fish
0x01ffa6ee19ed4573ed124f23ed6fc6089ebf5be3,0,Fish
0x395dc226acdee32d5929ed187d014c0465fe8a39,0,Fish
0x4cdd845377feb734e36cebdea31b24f888b79ae0,0,Fish
0x1f28bab9a23d446dfdea09936cba0fb43724c0f9,0,Fish
0xef34ed5996fd662a46754e93689a41d0b18f58e4,0,Fish
0x6b6b174c140defbabce144a87c1b03525b527477,0,Fish
0x19dc651291d1219bb11fd2380d19142db6e661a1,0,Fish
0xbca3c672d92eb1f2e2c6a7769ceb5a703d61f2d1,0,Fish
0x4109da40d445f3dc03fb3541736b16c583d5fc77,0,Fish
0x9b614f157fe0ff9a291c7955dedc25d5ab1cc2cb,0,Fish
0x98815ffb7330a8a0912a72b030a14b300de8d90e,0,Fish
0xb5b1ba740349394cf52e0f728c227108c6a0511e,0,Fish
0xdb88f3e8a93b9cf1b2ea4f6284614971cb13b113,0,Fish
0x0ad100ec182d6602eabd6981bb7e5e0186db116a,0,Fish
0xaa03400ef765952e51487fa3f08acff201cb2e24,0,Fish
0xba95c80f5eb2e6960759f5c0b569b7e9f2c78154,0,Fish
0xa6e89e174c927f73b93aa56c22a91c17689beef6,0,Fish
0xeb98ab0a44c4eea8825d1f9034c6b29d74d267a0,0,Fish
0x7c74d4c8dea968ccc019ef80956eb676df4e14db,0,Fish
0x4402042c7a91019f1745d7889dccf7d911b1916f,0,Fish
0xb0d09b0ce45f32ac7ef59b6ec198dc023cf95da2,0,Fish
0x4a407d1b94cc7c9d918db1e061e796cf27c5c6a7,0,Fish
0x3908532f9ae58eab238285d1ad5b351fcd52fbbc,0,Fish
0x1192e8057594510f3a08c59f139fe79f37109da6,0,Fish
0x3ba1743439e0a5c1f9a984761817b5a56f8d72aa,0,Fish
0xb7105cb72443fa10ff4944721a8fbe3a354d5a17,0,Fish
0x9045018b33a5bfdd54afc13dd1e9c64cd8c5bb1f,0,Fish
0x395f05929264c77985339a57891d1921c0e9bc86,0,Fish
0xf1291eebaa42d556ef7d3c6732c32e459a0c6a39,0,Fish
0x80f81ed8f4d1f200eb1b61981ff42cd0eccc8c84,0,Fish
0xef0e70d97e45ba081acaaaa294408a4c4f2018cb,0,Fish
0xa28ebb2aa83881d6d5b0dc7b88302234ccf38b33,0,Fish
0x4b275a653620f5aff1d42888d734a019bfaf8373,0,Fish
0x78da20541eb508ceab313f939c1a5b73462a8b14,0,Fish
0x01a1179ff07a96275d21ea6f5f785d4111325ff4,0,Fish
0x31ebb7d6d95d4b46c6a745660f29f61ba7b7238f,0,Fish
0x1361ace53fc1e8a8cc55ff8ac9d7ff06f9c0e660,0,Fish
0xf5a471aa30b3154dc5b3e86efca0ae37d528d6e6,0,Fish
0x11969d572be6641f6e3d0a28b838daeaadf63122,0,Fish
0x61ad347869d1b947b63ae2fb37f74a1099da0d52,0,Fish
0xe1f1a280ecb1445d941827a63fb8c2a884185170,0,Fish
0x22697463182edcddeba86db19f0bd0840f45e599,0,Fish
0xfcf88cfe3f0196de72daccc42311e9457d182ddd,0,Fish
0xc92b99217f90211d193945b0243d0fa56061c25d,0,Fish
0x12294efb78070ecf4dfc9a4d4f4cbf0aefb2de41,0,Fish
0x1b5378ccd31e41608c23ea9cd29627d55df1cf9f,0,Fish
0x30140f160aab468e3a2ceab3fbcc79943e5c6fd3,0,Fish
0xd8fd2dc2836d277d4fa4fff983c21943a948061f,0,Fish
0x9ce3d599abd8d462effb89511fa3d4493f04b18c,0,Fish
0x272af79eefb2a3f32a71a51d4ff87fcb0d9fc5a4,0,Fish
0x62061d234a99143e10c6bfa7eedf593466d3736c,0,Fish
0x025c15200da9423b7a0bed48881786cee63bd610,0,Fish
0xecd8cf5c019a367dd6c0181cc9349162d9cb9f3f,0,Fish
0xedbfbd5b5f034ac7755385b72953662068e7d572,0,Fish
0x1a46516921aa8a5754652c1a8aaf1a68abd867a2,0,Fish
0x2c7364fdec9b5a0ade172c28cb8dc5b2f98afd82,0,Fish
0x88f7140cad72422ced2331a9ef8586383ff5fdea,0,Fish
0xae69f034d7bbcb55776ebbed64109187339a761c,0,Fish
0x82579decc0f58dcef09b1e62202b22c7c5fcf1e4,0,Fish
0xb327f58286937a5127216ccd5d16b5d3731a6704,0,Fish
0xc5ddf9187dbabb0a9c4e2f9b7f7b70ad33e13f51,0,Fish
0x7de692165f04a3cc1e1834871f186c9f91e1bbdc,0,Fish
0xb063ae160136fc7709d1ece135e411555303c31a,0,Fish
0x803edb40042ba4a63443ad47bcd6b5474a30512e,0,Fish
0x5470770ceb5fe838547fc170f3ebee63134119ee,0,Fish
0xc18b0717c095717de6deeb467469a870be0395fb,0,Fish
0x851b63843dae65c007215724f161aef4f5dfcc77,0,Fish
0x7bd364a710da5bd742b3c302c418a74e6bb4ccb6,0,Fish
0x2799b7d9ea3686d8d1fcebef310477a4371fe35e,0,Fish
0x4e249423438d8d98c50392b6f7265316b85100c2,0,Fish
0xb5bd3379fff67a69e6d21fc260f31dbad7727bea,0,Fish
0x9142d90b66e10a7b1f30819ebcd36c61d3d0177b,0,Fish
0xf944069b489f1ebff4c3c6a6014d58cbef7c7009,0,Fish
0xbd5a6128c389a6394d25306764ce0f914a1d65d0,0,Fish
0x62c3a8883f6b30b8b1a51ce22406fa1df74fab9c,0,Fish
0x48db26af8f9b7fda9f5aec50a9529b92ae406246,0,Fish
0x762fb73d84cd72e1a7564e558aa4c5c66d4a7db4,0,Fish
0xc88274b78918b2de96419a331e199deae86237a3,0,Fish
0x80b7814dd34e6f19257d44d8c296bc5027e8ebd7,0,Fish
0x0ee1470a9f05f402da26c42fd737df66bd41cbb2,0,Fish
0x52ab5286cca4855e41f3319e75afc5f289b9b0cb,0,Fish
0x5e23069ced7954e402814d9c6d64ebd5f098d6dc,0,Fish
0x1534008dd3e6a5b58744f1f566d3eb121bdf1a99,0,Fish
0x982dff3010b13ed206d8670d786f9f05626968bb,0,Fish
0x0de0e7e80ad5d4416e5d961eb3d62f155132a1a4,0,Fish
0xec8a04fe9a6148c9c5a7b90d803f67720d5adb26,0,Fish
0x61a93baa7009b3ccc7082c3749e910c1f4828db2,0,Fish
0x4d30e3f3a1b6f889f4356230149aba4ba75750b9,0,Fish
0x11ba5895a34b1190ebd328a9716144a1cdaf748d,0,Fish
0x9f5df6026c7f2c9c39eab6bba53883f61266ee68,0,Fish
0x41b03f64db45b8725689f317ec7fe8d48321f284,0,Fish
0xd8342a9913fbeaa3c05bc9803bdf68d14a80e746,0,Fish
0xb3ba46d40cba58f194036e6c021ee6f31c4d0925,0,Fish
0x5a001b3b22be274ca1984675a868fa0155bc67a4,0,Fish
0xc3740fc6ebefe408ba767cf6abfd6b8274c033d4,0,Fish
0x8f079eafa8781e6e9c88b398a761b19695a3f82a,0,Fish
0x7bef117eb4232098b4ae1e93a4b0f181bd43b529,0,Fish
0x464c2ae8766c02e0623d31e6a5c5abf1ac3ea815,0,Fish
0x1731b709b1ec8cbe46e53e706b716669f9ecb2f3,0,Fish
0x437d8f0223651f76f87dbedfbb83026f7ec1372a,0,Fish
0xa7583423814ee128cc81a65fc12dff80fe95547b,0,Fish
0xe38800c9960d81fed6affe314900d7ab11c47813,0,Fish
0xbde511692c40730a32cbf3209e3781ba03646185,0,Fish
0x4f2684ad52e710287cad06ea705b9a475d07d786,0,Fish
0xcf8a963c40851c1a4faabc3be5d0a221e3e62af7,0,Fish
0x95046171307004d062abf2a86bb360be95f1c108,0,Fish
0xdc3f954a89adc1bdfbc5d5535d06697b7a12f787,0,Fish
0x60fe81f962f568d2b1cb61efe0e09040c056a9c4,0,Fish
0x79596d52ab78b12bd4ff74adfe74b488647ecae3,0,Fish
0x6abae89352d7c0d3838ba2e18aa22665b06c1b3c,0,Fish
0x9936c63239bd468a97a7b9f7b3101e88da9ac1fb,0,Fish
0xab945bd02f7c25f1face1d6d7c90b5f5de8a7091,0,Fish
0xa2e5ebed01c9ed82852bdd1335d44af8ba885746,0,Fish
0xdfde68d8c24c7d5eb0a1e947bf35ec49be370cc4,0,Fish
0x88eadc3b8a9c30c2be4a181ca25369175f89dabd,0,Fish
0xa698e09eeab18fe3aaf849f9827e6fb1b52bb6a1,0,Fish
0x5d02603281648da0cba34d4beede8f5ef0b1c796,0,Fish
0xc4c6ec14263eb04e65acdc691c13920ab38a7da3,0,Fish
0x1c25fd04f10b9699b7b8c0f397cde4fcac212ace,0,Fish
0xa1d8197ddadcd4de84974fdc28afbe6c3f4cc392,0,Fish
0x8f5320d90418a7f3a19fec7e4bfe32fd1e6b9d37,0,Fish
0xd18c7d558a9f3f849941720db2ef14ff15c22fad,0,Fish
0x7b220cfcacf1cd2d30bb76b3de88c8a41aa02876,0,Fish
0xfcbe00f09f19a8b3b0ddc25fd5123f14f82c4350,0,Fish
0x410c133d3fcfa32feeda97ad54dcabf5600120f2,0,Fish
0xa8cec9a450da30d9bc8c7ada22038fe4c762f7ac,0,Fish
0x44fc0891af3207876ccf79c79d6e6b9906f0ea5c,0,Fish
0xf4a84baf135817cf8937400a822d751b8b69f943,0,Fish
0x1b41c29431fac01f37d826b15fc4ba9737ad3b48,0,Fish
0x17b2c2f423c35fedd31507c045976628c3c8fbe8,0,Fish
0x1776bfadbad5a3178f953ba8038180a150e411fa,0,Fish
0xb8be868bbbe86e8dc0b5ff999f783a39a3d81e73,0,Fish
0x51cec492186372689fdc2cd0f3301d05b809e660,0,Fish
0x7f898cb6b975b60ee046df1f4b34cf5d4f3b4378,0,Fish
0x41344d9dd66fb3e02dcefcaa9906c84f4187058a,0,Fish
0x597954e8f4f66f4a99398adc45e9917d7f387840,0,Fish
0x244936e3b32521f7bda1a0cb1aeafa3336c1d81b,0,Fish
0xb264ed9395927ac8bc1466c15a5cdca6de886024,0,Fish
0x401985ab016218bb37e14ae8ad9e6f6bb543bc60,0,Fish
0x81d0bf2601a5c17c72fff7ceeabbfb8d9a90cc4a,0,Fish
0x792acb5443e2e13c7d4dc3cb35f1330b1409342f,0,Fish
0xa428ab47b77637ba7d88a87c34bf1778c500ea68,0,Fish
0xe14c2379827b174f87873b2ebd5cb3f160f4f617,0,Fish
0xd0e818c0efb476e68113398969191ab9b23838d3,0,Fish
0x8a543016048f6e75c77eb1345903e3ea92f823ee,0,Fish
0x56a81a4dd3832a971b9fd6ece10888d5c8f77ded,0,Fish
0xfcb8bc43255d6e0bbeba77ec2ec4ddd6b47e720a,0,Fish
0xf7f4811290d3fac28787824b8d567a0e412cb8c9,0,Fish
0x9ca2a8fbc59db1a42bc1a049936752796104109b,0,Fish
0xfb7f5f3c6fe735f585b121a18d24b5f184ce5e51,0,Fish
0x55dff7a358136bfca24bb4c321441dd881f10ec7,0,Fish
0x165f3b42aba5bd886432520fb8efacf95cffdc65,0,Fish
0x69b9d9b8a66170379e480769b1e153234c6ea078,0,Fish
0xe00ad1d37eb99e4650c5a70a79aa405c554dfe77,0,Fish
0x7b307f4c5172627f420d6ed71e07eba0dc5f6a58,0,Fish
0x9fa273a1eb0af06c47775fc704043d11a35163df,0,Fish
0xeab94ac1a9de9021e2fbccaed9764124d3bc4ee5,0,Fish
0xb52571bb9e1f6dbeb384e98d4923547c9c753648,0,Fish
0xf0adf57cc280ccd1092379b81b36d1a0148b0f7b,0,Fish
0xdbd804b7e9bbba4602f844cabe6c233606cb6fd3,0,Fish
0x58735e36ff9802ac358185aad4c671187d088f09,0,Fish
0xc9d0742f3dca05c632edba513ffdff49d4a933ea,0,Fish
0x5ce2ac81e163b0838f388e5b4c960dac5707ecb5,0,Fish
0xfc463907882ae89ff16d145e15ad3f90830ead66,0,Fish
0xa580176e2062e44983a4da9456c588085e05425d,0,Fish
0x19d4ea1d7ebf814868737df6890fa4a8f818ac3e,0,Fish
0xe030ffa790808774fb770d9c4ab1f335a0f0e5bb,0,Fish
0x49e193ffb61b61b9e7145b1ecbf2aaf19efa06f9,0,Fish
0x81b547127b84c92a03a9323335b4a6a4b9088329,0,Fish
0x0b9a3a5e4f91f177284cad604545e7d9476e28a8,0,Fish
0x066fd017e7eaeebbc8fc8c45f40fcb21896576fa,0,Fish
0x2dbedbf3a1a6c245643ee27614ffe94e348ad9c4,0,Fish
0x614d25aa1f943e2e31a70cc758ec978f1996ca22,0,Fish
0x6e2e69fb7889c56e381d8f4c16e2123c306efc2f,0,Fish
0x1a415d71a88489bc88eec23fca7c890ec04283eb,0,Fish
0x63b4d8b3d755fac9b067583db7fb956332fa30cc,0,Fish
0xd2500f89fba76a862304d91fda0dbe4c90e6ccd7,0,Fish
0x40c02b9e98d0904e27794f2bdc44497288ea0f1c,0,Fish
0x3ac11686544e004c6c2880c0de7cd772dfbf688f,0,Fish
0x8cc177282aab00b54fdf4793aa3c72bb1f2457b1,0,Fish
0x554f9e3071662fb2505404d4297172ab197d47d8,0,Fish
0xd222962adda2ed6e9bdfea6c3e22c905269d7e06,0,Fish
0x9509a77879d64500ef78db192f1efd5c051f8440,0,Fish
0xccb8c3f5807087377101a04fc7cf44ba84dee6ca,0,Fish
0x37ec43adfaa37d0471aad35b0432d0c857ff7198,0,Fish
0x83755ebbdc5f7974353a92576b16a561515adda7,0,Fish
0xc54819a562284dbd4658fe16d1f1485bdb9f81d2,0,Fish
0x6ea951b2e64fca9178578c55cea45437a0ccc2bc,0,Fish
0x84bac2437e3685375a2961cdff4e1345ff744648,0,Fish
0x27f394075204cae2501c5edc667b0c5284c5c5b7,0,Fish
0x4d5cab515c9aa4706a928b7dcbd7f16e99212848,0,Fish
0xbb4bfc52da997778630383ff21fa25c2df78d398,0,Fish
0xdd1f57a389f6027286aa9f2e4e7cd4e0dc12d155,0,Fish
0x5327f44ff53c77982b0ed4916b7ee4fc8e08ebdb,0,Fish
0xd501bc5283f5dda37e8d56d2054f209704011618,0,Fish
0x2a6ff7fbb0e5a800a2df59307ded4c5b8234a763,0,Fish
0xb56cec54fa927fbf7ed4d861d3f3f2db68ec9eea,0,Fish
0x2a52405546a888c996c9acf57d6c21e00cb878f4,0,Fish
0x229dec65f0d8b9135f31a5af21927fda4ca90c28,0,Fish
0xb17b7b98632ae40b066577e3de027da0fea5695f,0,Fish
0xa7697a3fc5152c9feea50742e09a7f6429d1498e,0,Fish
0xd191bcd4f9bb6c33a907065e5bdbb64f91c28db6,0,Fish
0x676de03cd2d9660f17a6dbf139c70e7c25a33909,0,Fish
0x129b29189f6f25677255c227698b90657703eefc,0,Fish
0xca6e40c863f6814d8bb8c18b6efb829392bc87e1,0,Fish
0x4fdc02072bc96854a83248c09ec04aa4cc2a160d,0,Fish
0x941fff01ade100c295150b37c82a689ef654f741,0,Fish
0x83e3a43b23723ecbcdd7b184c6423a1c47b9876b,0,Fish
0x27f1feaffea463c38ff28dd9f50a78274ab9c82a,0,Fish
0x897e14160837194d10951f28d825784d8e03f9f6,0,Fish
0x2beff44356b11c36074238f6d0c39d83d822bf8c,0,Fish
0xd1f2fb53def6d584e7c045617da2025ead7f1dd6,0,Fish
0x5b3f7500961b78bc4b773e2f1d81346cc82409c4,0,Fish
0x2e351a5ef449d57eefff630b45daab923c3fa559,0,Fish
0x9325f58e5c714dc7761ebe6ebb0f39a5f553eed9,0,Fish
0x98864a33bf229ecd0ffc37fa162a5a4ef65b4bf3,0,Fish
0x327845fdf2ec0bf9822bdf10b7787e674fd7b36e,0,Fish
0x0e93fbd3d90013c0628c8b23ccbead3ca94b9bab,0,Fish
0xbb7cd99f28a236722f18d0fdb97c4d73d4280349,0,Fish
0xc52a6f34476168e797be9d3ebed405ab08ed30c4,0,Fish
0xb73ce0e7822b45a2453c11ccd9dea3281afd3377,0,Fish
0xd249ac19d22b9f5d004b01c01da64f9a418c895e,0,Fish
0x06a42a1c46003e84ad01bbb446d6d99c8401980a,0,Fish
0x232aebd371fa3d828b0dc9cf5f18d95ff2e2fc7f,0,Fish
0x695bc83789b6f8c8cc5073687192c924c2524db8,0,Fish
0xd382c7441e4e881263f8da73fcb5cfd7be92d0ac,0,Fish
0xda6f3647c608e75c7815004d561d863db0cada89,0,Fish
0x2d89d94d5ee4275c0a9d17af855e62d7f4692eea,0,Fish
0xde83cfc6a63080c39a7a5bd56aae006496a510fd,0,Fish
0xb4946b4e985de221ef044733ea8673f1846499d8,0,Fish
0x8775526ac40a1da72524b2f8d3dc5457084be13b,0,Fish
0xddb5bb8bdf93e6da10107c35a04e41b4c19a73e5,0,Fish
0x4cef92f1a974f3c10b8e297f0c84b473290d3dea,0,Fish
0xe178ed170fbf8af0708549f6a7282aae3db47db6,0,Fish
0x8f62ba9e81520f81c9df7b5452cb41175edd1424,0,Fish
0xb4d560f5841e222ffc85512eebf673659b6cc69a,0,Fish
0xdb31a0e97fe7049d07b3604d8dd6b22b4c0ac1df,0,Fish
0x14688dc76527e1fc37c44b03883f7fea63394280,0,Fish
0x4e8d7b0833faf90ccee19d645af95b2b7371d11d,0,Fish
0xc3e9b969f0185ff47570b4d83b8bfaf4bc5b3979,0,Fish
0xa9b832c61bd9319d774ce8e9a2cf3921cd1f79c0,0,Fish
0x402c8e877352137f8b9463512ecd4c06b4c1a019,0,Fish
0x4c09ef64f0d5d6522ca8fd83769cecad7256c62d,0,Fish
0xa66343d2b22f2eb08bc7c463215284855cb286c7,0,Fish
0xff4d43592e40ffd3a8647c9608bc081334a4d321,0,Fish
0xdecdb8ae3713175513ae4550cf20b2184cc7fe19,0,Fish
0x1246c9cba02722acd6349f0b0de8c7cb3a84a136,0,Fish
0x9d25586ced1ecb9617ff55e188c80896a6936389,0,Fish
0xd85d5b2cecdcb63b43558a98a716b83f673d6661,0,Fish
0x1d4990f3027f9b6fbd4fe9f77a1173f6c7229c74,0,Fish
0x9d8607504b9c27375d868b462f9d4cadef36ae6a,0,Fish
0x5a4a0955843b40c9ca78e258c488f118101e7db1,0,Fish
0xf2ee9bb9f598e404714e0f0eb199f97779856e9f,0,Fish
0x73506528332becf6121f71ac9aad43646a41994c,0,Fish
0x53c3fe80f7ba67ae01aa0073e565ecbc8877af36,0,Fish
0x61721fe5a9523d90b417572e8e38e6f8f199080b,0,Fish
0xe5f71e0b8e56b68b849e480125d51b4c2b06e048,0,Fish
0xf76dfa1475e62d739b073d50d171b907b64cb427,0,Fish
0x849b7417f07fd25d67ce1499617d09fd768cb588,0,Fish
0x11bb4bb68d9ff0c782608de6e1cb9bd4fdad94d6,0,Fish
0x4411f25ff867ae3dfd176d99b259343686e5a23a,0,Fish
0x3a693921aac67a43871747836903a78037fffb1a,0,Fish
0x31472cacdd5c490efc1b7d04fe78778d17db6e27,0,Fish
0xfbf4bb3936ec136b0e34424239f08040048c557c,0,Fish
0x2fbd0d485bbdc7e679e0a9ecf88e2cc2ce52ea1e,0,Fish
0xae0c3896c0919491143da9fc75a8ef666c91634e,0,Fish
0x3ba1c32c82d8b84f93f193e68691b9289e49f5f0,0,Fish
0xb0126f7947afd19e0185829aa79ee8b5d8bbbd63,0,Fish
0x0d141385e0a096e14c3a4b8c0e7955fe90fc9b73,0,Fish
0x1a51473893f7d2c949fa3729aad12e845a5c32c3,0,Fish
0xf9d25ed785705c988ac383f0333deed46521c2da,0,Fish
0x78cf62e98e3be4476406d8e1033897373d8e9803,0,Fish
0xf4e42d2a9ef06d7949f4a8a6bae025c93639ea9b,0,Fish
0xfa9fc8c52ac41a75e821eeb21ee5b1f89e7695f8,0,Fish
0x031389c19ab158088b06dfee95542905a0ab35cb,0,Fish
0x19a688a699abc070334d87aed5ad62890a4b5a68,0,Fish
0x6b4aee422c78620d5ac7aa9b7cad58821e693c2f,0,Fish
0x609832c3e23a2f5f1e0ae70ed6ac23afeeea13bf,0,Fish
0xa8834f44846317a9f998467c01339049d5f58e3e,0,Fish
0xe747131a41fb45b9eb112a833f01e067a7dbd8b8,0,Fish
0x47f41a4d76a86d4c2b1d4bed83ed60802082401a,0,Fish
0x3ed9d3f4176c3d61432584285f87fb1a37dbe4d5,0,Fish
0x0f3abaaaf86814b16ccfa09eb540afba894b3afd,0,Fish
0xc4522c008b8098eaf976a9ca78f08464aa162b99,0,Fish
0x55feb09d4f7aa6530d1fae8ffbce0fb9337e6df9,0,Fish
0x0a8fcf01a71fb40a6966caa9b899d287509a8bdb,0,Fish
0x9295088d8a86107e93a278b9e89bb4c4092e5039,0,Fish
0x7fe1f52274fb0fb1ad5b7f220d20fb0c6c5dd922,0,Fish
0xd9f2c5c7a460e08bf22545e604982e0dc740fc3a,0,Fish
0xf582c604bcfc1a366970b2e9f82249187ec4e798,0,Fish
0x6cc51e8766f4af933275f25c8295a1a85b1d231d,0,Fish
0x37173d02042be5aca151d72289ebc3f63b0f2ca8,0,Fish
0x34402cd30e0c4d21c38c94cf6e9cc2d22f74536f,0,Fish
0xb1d0cc82dfb10d7c918c5ab93d8e4f893e978216,0,Fish
0xcfaec8d807d17f20289f238b59c3ed43592cc0b1,0,Fish
0x013cbc93605cc69ddef8c1db0b7999f668f8eb4d,0,Fish
0xbe127efcb29936f7cfcc1a5a6a11ab1c12acb7e1,0,Fish
0x7e010eae1ac570013e94cade0fd7e2b6a383df86,0,Fish
0x14e5ad85071fc16a5a3116d3ba6042d26abc318b,0,Fish
0xdcb3c2eeddc9c164cce8e7d1782acf2b4a505228,0,Fish
0xa5d82a1e502d2e1bc6cee5a2dc18d809b75d40c2,0,Fish
0xce606a134c6d7d6e5f32c344167806b6640224bf,0,Fish
0xa6fe588aba259e6a88ded471dd2180e85f5fa666,0,Fish
0x3f6dcb43fb5818c92a0006899c156ce8ae326e9b,0,Fish
0x33bb1a6f80cb94852c6a6aa7de50dbf19e841ba0,0,Fish
0xe2301d8f24eb67e7e41d32e8da8958067e0dc68d,0,Fish
0xcc2b5b555befedb40b7cc2b055dc66ed4df0767d,0,Fish
0x23afb134113e5ae7e992bea90578780dc0afb600,0,Fish
0xfbcfba3ef2f2b790c6340558ab94085d801f3066,0,Fish
0xe242212c89ad082e07202e0e0cb38978d42028af,0,Fish
0xf09e8dbbced860f15ab12bc21c94819f9f25053c,0,Fish
0x18e0641429bdeeb9407b165cd18bde5d307bb54a,0,Fish
0x6dc9cdbee60ae0c2da8bee90308492a603fca401,0,Fish
0x84d154218656d195c5f764042c3f07e076afbc07,0,Fish
0x39aead8f481b4addcecaa72b7ee5a2f1cfcd78ad,0,Fish
0x50bf9dcdcb7ee5bcec9111178fa9cbc5c8b503eb,0,Fish
0x8425e335d5d269f25cec5ceea49f5dce187634dc,0,Fish
0x6dda4705348c48346e3f216d0c968d44759bea74,0,Fish
